,Date,level_0,index,Close,SP Daily Return,SP Trailing 4 Weeks Return,SP Trailing 1 Week Return,Cumulative Returns,CPIUS,MoM,YoY,RollingMean12,m2,m2_growth,MoMGrowthChange,meanvalue_x,OneYearYield,TenYield,spread,unemp_rate,unemp_growth,meanvalue_y,T10Y2Y,Inverted12months,Shiller_P/E,ConsumerConfidence,MoMConsumerConf,RollingConsConf,InflationExp,MoMInflationExp,RollingExpInfl,adjusted_value,composite_confidence_growth_yoy,MoMConfidence,RollingComp,real_yield,detrendedm2,mom2diff,maxtight,TenYieldNorm,detrendedyield,detrendedshiller,ShillerOver,CPIDetrend,CPIDeviation,CPIGoalDev,CPIDev,CPIOver,Drawdown% 2,Drawdown% 7,Drawdown% 66,Drawdown% 132,Drawdown% 252,Forward Return,positive_ret,Forward lag_1,Forward lag_2,Forward lag_3,Forward lag_4,Forward lag_5,Forward lag_6,Forward lag_7,Forward lag_8,Forward lag_9,Forward lag_10,Combined Economy Score
13,1983-07-22,928.0,13921.0,168.88999938964844,-0.0010055493398809512,-0.008620191351820128,0.021325432280123735,8.563420206619869,298.1,0.0033658700774150674,0.02580867171369583,0.043156270362167015,2115.2,0.10940941990978703,0.022179624768607242,2090.0709677419354,9.09000015258789,11.430000305175781,2.3400001525878906,10.0,-0.00990099009900991,10.05,0.66,0.0,10.01,0.38222222222222224,0.06082862523540533,0.08762720349187215,-0.08571428571428563,-0.6901098901098905,-0.32740085454181306,100.764206234292,0.03240115734650795,0.15242035940064858,98.64461095914616,8.849133133806198,2412.7408965424775,0.024388098034616945,0.38241106020973864,70.99841901825083,8.473448680774204,-6.265488072603064,0.0,-0.0001126293478856677,0.00011131664663034958,0.020112629347885668,0.039395005276116724,0.039395005276116724,-0.10055493398809118,-1.216845436996359,-4.1172047013024535,-4.1172047013024535,,-0.026940630399674426,0.0,-0.030048514754615452,-0.03390625826698013,0.002851510381197464,-0.0032936462103336783,-0.0035911885203077087,-0.023191319632072105,-0.023691606845595126,-0.024104425316186617,-0.047468893573055615,-0.0472827930853249,28.15697284960908
14,1983-07-29,930.0,13923.0,170.52999877929688,0.005898661046425557,-0.006097253328628982,0.021203568393082017,8.656285405024088,298.1,0.0033658700774150674,0.02580867171369583,0.043156270362167015,2115.2,0.10940941990978703,0.022179624768607242,2090.0709677419354,9.109999656677246,11.489999771118164,2.380000114440918,10.0,-0.00990099009900991,10.05,0.72,0.0,10.01,0.38222222222222224,0.06082862523540533,0.08762720349187215,-0.08571428571428563,-0.6901098901098905,-0.32740085454181306,100.764206234292,0.03240115734650795,0.15242035940064858,98.64461095914616,8.909132599748581,2409.5604384420367,0.024388098034616945,0.38241106020973864,71.16369737836291,8.65010704755899,-6.268561284822065,0.0,-0.00011262934788567464,0.00011131664663035652,0.020112629347885675,0.039395005276116724,0.039395005276116724,0.0,-0.2345592560532734,-4.1172047013024535,-4.1172047013024535,,-0.05441857060766875,0.0,-0.03987491627152295,-0.026940630399674426,-0.030048514754615452,-0.03390625826698013,0.002851510381197464,-0.0032936462103336783,-0.0035911885203077087,-0.023191319632072105,-0.023691606845595126,-0.024104425316186617,27.99045469097652
15,1983-08-05,938.0,13931.0,161.74000549316406,0.0025413974924437532,-0.04243823645417888,-0.05394943419983833,8.158550786559712,298.1,0.0033658700774150674,0.02580867171369583,0.043156270362167015,2115.2,0.10940941990978703,0.022179624768607242,2090.0709677419354,9.449999809265137,12.100000381469727,2.65000057220459,9.5,-0.05940594059405935,10.05,0.83,0.0,9.73,0.4033485540334856,0.055272379738770416,0.1296755155072025,-0.30434782608695643,2.550724637681162,-0.32342045037769795,100.919987859088,0.03405037593796578,0.05089999020160252,98.92154488214611,9.519133210100144,2396.838606040275,0.00757030379699053,0.38241106020973864,71.92452450891138,9.456454204798277,-6.560854133698076,0.0,-0.0001126293478856677,0.00011131664663034958,0.020112629347885668,0.039395005276116724,0.039395005276116724,0.0,-2.247934807320336,-5.649455144614033,-5.649455144614033,,0.02274839228470671,1.0,0.004833536920779702,0.004833536920779702,0.01475217252444061,0.003332563362727692,-0.0019069731991229188,-0.017571461551482703,-0.040276867041578845,-0.05441857060766875,-0.03987491627152295,-0.026940630399674426,26.256925793102127
16,1983-08-12,943.0,13936.0,162.16000366210938,0.003838123076298272,-0.023691606845595126,-0.002901063123505465,8.182333242537869,298.1,0.0033658700774150674,0.02580867171369583,0.043156270362167015,2125.8,0.10563270400998603,-0.03451911090393378,2096.3931034482757,9.489999771118164,11.960000038146973,2.4700002670288086,9.5,-0.05940594059405935,10.05,0.69,0.0,9.73,0.4033485540334856,0.055272379738770416,0.1296755155072025,-0.30434782608695643,2.550724637681162,-0.32342045037769795,100.919987859088,0.03405037593796578,0.05089999020160252,98.92154488214611,9.37913286677739,2399.4874607891743,0.0125691352391053,0.38241106020973864,72.45519113771473,10.015570850283403,-6.568537164245583,0.0,-0.00011262934788567464,0.00011131664663035652,0.020112629347885675,0.039395005276116724,0.039395005276116724,0.0,-1.5786955843421644,-6.906843931211499,-6.906843931211499,,0.02439026002946232,1.0,0.033304476330410226,0.047711229355420715,0.05515777385396081,0.038023950090346315,0.02274839228470671,0.004833536920779702,0.004833536920779702,0.01475217252444061,0.003332563362727692,-0.0019069731991229188,26.83890863773207
17,1983-08-19,947.0,13940.0,163.5500030517578,-0.010526893974536655,0.002851510381197464,0.038384224723495564,8.261042155429061,298.1,0.0033658700774150674,0.02580867171369583,0.043156270362167015,2125.8,0.10563270400998603,-0.03451911090393378,2096.3931034482757,9.300000190734863,11.699999809265137,2.3999996185302734,9.5,-0.05940594059405935,10.05,0.85,0.0,9.73,0.4033485540334856,0.055272379738770416,0.1296755155072025,-0.30434782608695643,2.550724637681162,-0.32342045037769795,100.919987859088,0.03405037593796578,0.05089999020160252,98.92154488214611,9.119132637895554,2393.126544588293,0.02262628537944078,0.38241106020973864,72.75569732990594,10.338837055820022,-6.574683588683591,0.0,-8.434064506333133e-05,8.302794380801322e-05,0.020084340645063332,0.039395005276116724,0.039395005276116724,-1.0526893974536682,-1.0526893974536682,-6.906843931211499,-6.906843931211499,,0.005808014718745591,1.0,0.005935996566702739,0.010079469676442132,0.016280212938015293,0.02439026002946232,0.033304476330410226,0.047711229355420715,0.05515777385396081,0.038023950090346315,0.02274839228470671,0.004833536920779702,40.6213270755415
18,1983-08-26,953.0,13946.0,162.13999938964844,0.00808258568364284,-0.040276867041578845,-0.015727356138690474,8.181200497768122,299.3,0.004025494800402596,0.024298425735797435,0.03977540545142322,2125.8,0.10563270400998603,-0.03451911090393378,2096.3931034482757,9.15999984741211,11.649999618530273,2.489999771118164,9.5,-0.05940594059405935,10.05,0.77,0.0,9.73,0.4033485540334856,0.055272379738770416,0.1296755155072025,-0.30434782608695643,2.550724637681162,-0.32342045037769795,100.919987859088,0.03405037593796578,0.05089999020160252,98.92154488214611,9.220157044950529,2383.5851702869722,0.02262628537944078,0.38241106020973864,73.16206361505414,10.779343360986338,-6.583903225340599,0.0,-9.886224100466579e-05,9.754953974934767e-05,0.020098862241004666,0.039395005276116724,0.039395005276116724,0.0,-2.129731092852064,-6.906843931211499,-6.906843931211499,,0.057386291945305645,1.0,0.051224772135416874,0.04294397033174757,0.02476577470435526,0.03207714296056463,0.02488530718120341,0.005808014718745591,0.005935996566702739,0.010079469676442132,0.016280212938015293,0.02439026002946232,41.7363731415201
19,1983-09-02,958.0,13951.0,165.0,0.00468857268764955,0.004833536920779702,0.00896965913101666,8.343148438598405,299.3,0.004025494800402596,0.024298425735797435,0.03977540545142322,2125.8,0.10563270400998603,-0.03451911090393378,2096.3931034482757,9.270000457763672,12.010000228881836,2.739999771118164,9.5,0.010638297872340496,9.459999999999999,0.83,0.0,9.98,0.4357798165137614,0.08040505452657065,0.1757745757902319,-0.36,0.18285714285714327,-0.3313616268482862,100.882203914826,0.033471807845523394,-0.016991533177091678,99.19382369669108,9.580157655302092,2375.6340250358708,-0.0015675580382152887,0.38241106020973864,73.66131368207209,11.307043444686052,-6.341586255888107,0.0,-9.886224100465885e-05,9.754953974934073e-05,0.02009886224100466,0.039395005276116724,0.039395005276116724,0.0,-0.10302919330018939,-6.906843931211499,-6.906843931211499,,0.009620665360522196,1.0,0.01015823290593243,0.02860126610969327,0.035439137134052334,0.03879359386832726,0.057386291945305645,0.051224772135416874,0.04294397033174757,0.02476577470435526,0.03207714296056463,0.02488530718120341,38.960534922919116
20,1983-09-09,963.0,13955.0,166.9199981689453,-0.005066496285803246,0.047711229355420715,0.03402159798126925,8.451868607654728,299.3,0.004025494800402596,0.024298425735797435,0.03977540545142322,2136.2,0.09768254457633208,-0.0752622921865409,2103.9074074074074,9.130000114440918,11.729999542236328,2.59999942779541,9.5,0.010638297872340496,9.459999999999999,0.8,0.0,9.98,0.4357798165137614,0.08040505452657065,0.1757745757902319,-0.36,0.18285714285714327,-0.3313616268482862,100.882203914826,0.033471807845523394,-0.016991533177091678,99.19382369669108,9.300156968656584,2378.0828797847694,0.0033127895178983735,0.38241106020973864,74.16261270201923,11.836792481314959,-6.349269286435614,0.0,-9.886224100465885e-05,9.754953974934073e-05,0.02009886224100466,0.039395005276116724,0.039395005276116724,-0.5066496285803288,-0.619200109162659,-6.906843931211499,-6.906843931211499,,0.03432779649170259,1.0,0.01806043215195996,0.013812764781451659,-0.0008934057837255427,0.007696995590672051,0.009620665360522196,0.01015823290593243,0.02860126610969327,0.035439137134052334,0.03879359386832726,0.057386291945305645,39.57489838751555
21,1983-09-16,968.0,13960.0,166.25,0.011376049772723995,0.005935996566702739,-0.0209065133098828,8.413929866163544,299.3,0.004025494800402596,0.024298425735797435,0.03977540545142322,2136.2,0.09768254457633208,-0.0752622921865409,2103.9074074074074,9.069999694824219,11.680000305175781,2.6100006103515625,9.5,0.010638297872340496,9.459999999999999,0.85,0.0,9.98,0.4357798165137614,0.08040505452657065,0.1757745757902319,-0.36,0.18285714285714327,-0.3313616268482862,100.882203914826,0.033471807845523394,-0.016991533177091678,99.19382369669108,9.250157731596037,2370.1317345336684,0.007688182149095724,0.38241106020973864,74.60107859839557,12.303708394373068,-6.356952316983122,0.0,-0.00011619690222929718,0.00011488420097397907,0.020116196902229298,0.039395005276116724,0.039395005276116724,0.0,-2.020623057351199,-6.906843931211499,-6.906843931211499,,0.02514281308740607,1.0,0.03333736199512716,0.027335886584982427,0.029247524127264946,0.02936911249595142,0.03432779649170259,0.01806043215195996,0.013812764781451659,-0.0008934057837255427,0.007696995590672051,0.009620665360522196,40.091962738357104
22,1983-09-23,973.0,13965.0,169.50999450683594,-0.0014726673426579406,0.04294397033174757,0.030097034971051206,8.598527518202232,300.3,0.003341129301704049,0.02561475409836067,0.03699737034238063,2136.2,0.09768254457633208,-0.0752622921865409,2103.9074074074074,8.880000114440918,11.489999771118164,2.609999656677246,9.5,0.010638297872340496,9.459999999999999,0.88,0.0,9.98,0.4357798165137614,0.08040505452657065,0.1757745757902319,-0.36,0.18285714285714327,-0.3313616268482862,100.882203914826,0.033471807845523394,-0.016991533177091678,99.19382369669108,8.928524361282097,2362.180589282567,0.007688182149095724,0.38241106020973864,75.04227630174492,12.77335611440418,-6.36463534753063,0.0,-0.00010353989874310743,0.00010222719748778931,0.020103539898743108,0.039395005276116724,0.039395005276116724,-0.14726673426578896,-0.4889266363761957,-6.6557240278908445,-6.906843931211499,,-0.020765672395381407,0.0,-0.022443435920589172,-0.008491229163794078,-0.014831066439113139,0.0011335308849842463,0.02514281308740607,0.03333736199512716,0.027335886584982427,0.029247524127264946,0.02936911249595142,0.03432779649170259,39.207669612384635
23,1983-09-30,977.0,13969.0,167.22999572753906,-0.0045833587646484375,0.035439137134052334,0.0022670617699684925,8.469422263445907,300.3,0.003341129301704049,0.02561475409836067,0.03699737034238063,2136.2,0.09768254457633208,-0.0752622921865409,2103.9074074074074,8.8100004196167,11.5,2.689999580383301,9.5,0.010638297872340496,9.459999999999999,0.86,0.0,9.98,0.4357798165137614,0.08040505452657065,0.1757745757902319,-0.36,0.18285714285714327,-0.3313616268482862,100.882203914826,0.033471807845523394,-0.016991533177091678,99.19382369669108,8.938524590163933,2355.8196730816862,0.007688182149095724,0.38241106020973864,75.39605403256951,13.149893858574174,-6.370781771968634,0.0,-0.00010353989874310396,0.00010222719748778585,0.020103539898743104,0.039395005276116724,0.039395005276116724,-0.45833587646484375,-1.669907376005185,-6.6557240278908445,-6.906843931211499,,-0.023081987137286264,0.0,-0.018809545607793465,-0.018108341302607522,-0.021167789430693862,-0.020765672395381407,-0.022443435920589172,-0.008491229163794078,-0.014831066439113139,0.0011335308849842463,0.02514281308740607,0.03333736199512716,39.18782144098203
