Date,T10Y2Y,Close,TenYield,CPIUS,m2,unemp_rate,Trade Balance,Shiller_PE,Inverted12months,SP Daily Return,Cumulative Returns,Trade Balance MoM,Trade Balance YoY,Trade Balance Rolling 12,Real_Yield,CPI YoY
2002-06-12,1.93,1020.260009765625,4.949999809265137,179.7,5576.0,5.9,-37161.0,26.39,0,0.006570673184790987,-0.3055912814254709,0.0,0.012673362027737924,-0.012673362027737944,1.8185793871866267,0.010118043844856484
2002-06-13,1.94,1009.5599975585938,4.9070000648498535,179.7,5576.0,5.9,-37161.0,26.39,0,-0.010487534652553143,-0.31287391692455624,0.0,0.0,-0.011617248525426449,1.94,0.010118043844856484
2002-06-14,1.91,1007.27001953125,4.806000232696533,179.7,5576.0,5.9,-37161.0,26.39,0,-0.0022682931503641424,-0.3144325203122328,0.0,0.0,-0.010561135023114954,1.91,0.010118043844856484
2002-06-15,1.91,1007.27001953125,4.806000232696533,179.7,5576.0,5.9,-37161.0,26.39,0,0.0,-0.3144325203122328,0.0,0.0,-0.009505021520803458,1.91,0.010118043844856484
2002-06-16,1.91,1007.27001953125,4.806000232696533,179.7,5576.0,5.9,-37161.0,26.39,0,0.0,-0.3144325203122328,0.0,0.0,-0.008448908018491963,1.91,0.010118043844856484
2002-06-17,1.93,1036.1700439453125,4.855999946594238,179.7,5576.0,5.9,-37161.0,26.39,0,0.028691437105922812,-0.29476260408690524,0.0,0.0,-0.007392794516180468,1.93,0.010118043844856484
2002-06-18,1.95,1037.1400146484375,4.8480000495910645,179.7,5576.0,5.9,-37161.0,26.39,0,0.0009361115087169747,-0.29410242324421343,0.0,0.0,-0.006336681013868972,1.95,0.010118043844856484
2002-06-19,1.95,1019.989990234375,4.72599983215332,179.7,5576.0,5.9,-37161.0,26.39,0,-0.016535881531748564,-0.30577506194699555,0.0,0.0,-0.005280567511557477,1.95,0.010118043844856484
2002-06-20,1.92,1006.2899780273438,4.826000213623047,179.7,5576.0,5.9,-37161.0,26.39,0,-0.013431516326825155,-0.3150995555369437,0.0,0.0,-0.0042244540092459815,1.92,0.010118043844856484
2002-06-21,1.91,989.1400146484376,4.755000114440918,179.7,5576.0,5.9,-37161.0,26.39,0,-0.01704276476302158,-0.3267721526980165,0.0,0.0,-0.003168340506934486,1.91,0.010118043844856484
2002-06-22,1.91,989.1400146484376,4.755000114440918,179.7,5576.0,5.9,-37161.0,26.39,0,0.0,-0.3267721526980165,0.0,0.0,-0.0021122270046229907,1.91,0.010118043844856484
2002-06-23,1.91,989.1400146484376,4.755000114440918,179.7,5576.0,5.9,-37161.0,26.39,0,0.0,-0.3267721526980165,0.0,0.0,-0.0010561135023114954,1.91,0.010118043844856484
2002-06-24,1.94,992.719970703125,4.843999862670898,179.7,5576.0,5.9,-37161.0,26.39,0,0.003619261178064548,-0.3243355652862845,0.0,0.0,0.0,1.94,0.010118043844856484
2002-06-25,1.96,976.1400146484376,4.841000080108643,179.7,5576.0,5.9,-37161.0,26.39,0,-0.0167015437827287,-0.3356202044250882,0.0,0.0,0.0,1.96,0.010118043844856484
2002-06-26,1.98,973.530029296875,4.706999778747559,179.7,5576.0,5.9,-37161.0,26.39,0,-0.0026737817448274637,-0.33739661099412865,0.0,0.0,0.0,1.98,0.010118043844856484
2002-06-27,1.99,990.6400146484376,4.809999942779541,179.7,5576.0,5.9,-37161.0,26.39,0,0.017575200391014345,-0.32575122365258524,0.0,0.0,0.0,1.99,0.010118043844856484
2002-06-28,1.96,989.8200073242188,4.823999881744385,179.7,5576.0,5.9,-37161.0,26.39,0,-0.0008277550998279093,-0.32630933651575955,0.0,0.0,0.0,1.96,0.010118043844856484
2002-06-29,1.96,989.8200073242188,4.823999881744385,179.7,5576.0,5.9,-37161.0,26.39,0,0.0,-0.32630933651575955,0.0,0.0,0.0,1.96,0.010118043844856484
2002-06-30,1.96,989.8200073242188,4.823999881744385,179.7,5576.0,5.9,-37161.0,26.39,0,0.0,-0.32630933651575955,0.0,0.0,0.0,1.96,0.010118043844856484
2002-07-01,1.97,968.6500244140624,4.815000057220459,179.9,5638.9,5.9,-34554.0,23.46,0,-0.021387709637619046,-0.34071803681193547,0.07015419391297328,0.07015419391297328,-0.005846182826081107,1.858703394546452,0.014092446448703555
2002-07-02,1.99,948.0900268554688,4.739999771118164,179.9,5638.9,5.9,-34554.0,23.46,0,-0.021225413761828404,-0.35471156926631264,0.0,0.07015419391297328,-0.011692365652162215,1.878703394546452,0.014092446448703555
2002-07-03,2.0,953.989990234375,4.74399995803833,179.9,5638.9,5.9,-34554.0,23.46,0,0.006222999094795512,-0.3506959399459749,0.0,0.07015419391297328,-0.01753854847824332,1.888703394546452,0.014092446448703555
2002-07-04,2.0,953.989990234375,4.74399995803833,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.3506959399459749,0.0,0.07015419391297328,-0.02338473130432443,1.888703394546452,0.014092446448703555
2002-07-05,2.0,989.030029296875,4.863999843597412,179.9,5638.9,5.9,-34554.0,23.46,0,0.036729986080767274,-0.32684701085800494,0.0,0.07015419391297328,-0.029230914130405534,1.888703394546452,0.014092446448703555
2002-07-06,2.0,989.030029296875,4.863999843597412,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.32684701085800494,0.0,0.07015419391297328,-0.03507709695648664,1.888703394546452,0.014092446448703555
2002-07-07,2.0,989.030029296875,4.863999843597412,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.32684701085800494,0.0,0.07015419391297328,-0.04092327978256775,1.888703394546452,0.014092446448703555
2002-07-08,2.0,976.97998046875,4.811999797821045,179.9,5638.9,5.9,-34554.0,23.46,0,-0.012183703700778037,-0.33504850742300407,0.0,0.07015419391297328,-0.04676946260864886,1.888703394546452,0.014092446448703555
2002-07-09,2.04,952.8300170898438,4.741000175476074,179.9,5638.9,5.9,-34554.0,23.46,0,-0.02471899512958209,-0.3514854401294232,0.0,0.07015419391297328,-0.05261564543472996,1.928703394546452,0.014092446448703555
2002-07-10,2.05,920.469970703125,4.645999908447266,179.9,5638.9,5.9,-34554.0,23.46,0,-0.033962034997127355,-0.3735103143078944,0.0,0.07015419391297328,-0.05846182826081107,1.9387033945464518,0.014092446448703555
2002-07-11,2.05,927.3699951171876,4.617000102996826,179.9,5638.9,5.9,-34554.0,23.46,0,0.007496197196734,-0.3688140240822264,0.0,0.07015419391297328,-0.06430801108689217,1.9387033945464518,0.014092446448703555
2002-07-12,2.07,921.3900146484376,4.59499979019165,179.9,5638.9,5.9,-34554.0,23.46,0,-0.006448322137049933,-0.3728841145833325,0.0,0.07015419391297328,-0.07015419391297328,1.9587033945464518,0.014092446448703555
2002-07-13,2.07,921.3900146484376,4.59499979019165,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.3728841145833325,0.0,0.0,-0.06430801108689217,2.07,0.014092446448703555
2002-07-14,2.07,921.3900146484376,4.59499979019165,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.3728841145833325,0.0,0.0,-0.05846182826081107,2.07,0.014092446448703555
2002-07-15,2.11,917.9299926757812,4.620999813079834,179.9,5638.9,5.9,-34554.0,23.46,0,-0.003755219741529925,-0.37523907253647615,0.0,0.0,-0.05261564543472996,2.11,0.014092446448703555
2002-07-16,2.09,900.9400024414062,4.709000110626221,179.9,5638.9,5.9,-34554.0,23.46,0,-0.018509026145718255,-0.3868027888777217,0.0,0.0,-0.04676946260864886,2.09,0.014092446448703555
2002-07-17,2.08,906.0399780273438,4.664999961853027,179.9,5638.9,5.9,-34554.0,23.46,0,0.005660727209489291,-0.3833316467399388,0.0,0.0,-0.04092327978256775,2.08,0.014092446448703555
2002-07-18,2.11,881.5599975585938,4.610000133514404,179.9,5638.9,5.9,-34554.0,23.46,0,-0.027018653770718326,-0.39999319546803147,0.0,0.0,-0.03507709695648664,2.11,0.014092446448703555
2002-07-19,2.13,847.75,4.565000057220459,179.9,5638.9,5.9,-34554.0,23.46,0,-0.03835246341965115,-0.42300493449038556,0.0,0.0,-0.029230914130405534,2.13,0.014092446448703555
2002-07-20,2.13,847.75,4.565000057220459,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.42300493449038556,0.0,0.0,-0.02338473130432443,2.13,0.014092446448703555
2002-07-21,2.13,847.75,4.565000057220459,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.42300493449038556,0.0,0.0,-0.01753854847824332,2.13,0.014092446448703555
2002-07-22,2.11,819.8499755859375,4.4670000076293945,179.9,5638.9,5.9,-34554.0,23.46,0,-0.03291067462584785,-0.44199423135209226,0.0,0.0,-0.011692365652162215,2.11,0.014092446448703555
2002-07-23,2.13,797.7000122070312,4.426000118255615,179.9,5638.9,5.9,-34554.0,23.46,0,-0.02701709341770231,-0.45706992533126956,0.0,0.0,-0.005846182826081107,2.13,0.014092446448703555
2002-07-24,2.11,843.4299926757812,4.402999877929688,179.9,5638.9,5.9,-34554.0,23.46,0,0.05732729067187403,-0.42594521512623296,0.0,0.0,0.0,2.11,0.014092446448703555
2002-07-25,2.15,838.6799926757812,4.388000011444092,179.9,5638.9,5.9,-34554.0,23.46,0,-0.005631765577757797,-0.4291781571034322,0.0,0.0,0.0,2.15,0.014092446448703555
2002-07-26,2.23,852.8400268554688,4.367000102996826,179.9,5638.9,5.9,-34554.0,23.46,0,0.01688371524699228,-0.4195405636512032,0.0,0.0,0.0,2.23,0.014092446448703555
2002-07-27,2.23,852.8400268554688,4.367000102996826,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.4195405636512032,0.0,0.0,0.0,2.23,0.014092446448703555
2002-07-28,2.23,852.8400268554688,4.367000102996826,179.9,5638.9,5.9,-34554.0,23.46,0,0.0,-0.4195405636512032,0.0,0.0,0.0,2.23,0.014092446448703555
2002-07-29,2.21,898.9600219726562,4.5329999923706055,179.9,5638.9,5.9,-34554.0,23.46,0,0.05407813149581853,-0.38815040192434425,0.0,0.0,0.0,2.21,0.014092446448703555
2002-07-30,2.21,902.780029296875,4.580999851226807,179.9,5638.9,5.9,-34554.0,23.46,0,0.0042493628535740235,-0.3855504309703074,0.0,0.0,0.0,2.21,0.014092446448703555
2002-07-31,2.28,911.6199951171876,4.465000152587891,179.9,5638.9,5.9,-34554.0,23.46,0,0.009791937718424792,-0.37953377905925567,0.0,0.0,0.0,2.28,0.014092446448703555
2002-08-01,2.32,884.6599731445312,4.401000022888184,180.5,5685.6,5.7,-38460.0,23.59,0,-0.029573750155831857,-0.3978832920574904,-0.1130404584129189,-0.1130404584129189,0.009420038201076583,1.9864813785436364,0.016901408450704203
2002-08-02,2.34,864.239990234375,4.261000156402588,180.5,5685.6,5.7,-38460.0,23.59,0,-0.023082295492101057,-0.41178152783095057,0.0,-0.1130404584129189,0.018840076402153166,2.0064813785436364,0.016901408450704203
2002-08-03,2.34,864.239990234375,4.261000156402588,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.41178152783095057,0.0,-0.1130404584129189,0.028260114603229747,2.0064813785436364,0.016901408450704203
2002-08-04,2.34,864.239990234375,4.261000156402588,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.41178152783095057,0.0,-0.1130404584129189,0.03768015280430633,2.0064813785436364,0.016901408450704203
2002-08-05,2.36,834.5999755859375,4.23799991607666,180.5,5685.6,5.7,-38460.0,23.59,0,-0.034296046217902276,-0.4319550957386842,0.0,-0.1130404584129189,0.04710019100538291,2.0264813785436364,0.016901408450704203
2002-08-06,2.31,859.5700073242188,4.36899995803833,180.5,5685.6,5.7,-38460.0,23.59,0,0.029918562747082378,-0.4149600086273816,0.0,-0.1130404584129189,0.056520229206459494,1.9764813785436366,0.016901408450704203
2002-08-07,2.37,876.77001953125,4.291999816894531,180.5,5685.6,5.7,-38460.0,23.59,0,0.020010019033323,-0.40325334726476036,0.0,-0.1130404584129189,0.06594026740753607,2.0364813785436366,0.016901408450704203
2002-08-08,2.3,905.4600219726562,4.414999961853027,180.5,5685.6,5.7,-38460.0,23.59,0,0.03272238078663414,-0.3837263760608085,0.0,-0.1130404584129189,0.07536030560861266,1.9664813785436364,0.016901408450704203
2002-08-09,2.17,908.6400146484376,4.267000198364258,180.5,5685.6,5.7,-38460.0,23.59,0,0.003512018861808297,-0.3815620114694991,0.0,-0.1130404584129189,0.08478034380968924,1.8364813785436365,0.016901408450704203
2002-08-10,2.17,908.6400146484376,4.267000198364258,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.3815620114694991,0.0,-0.1130404584129189,0.09420038201076582,1.8364813785436365,0.016901408450704203
2002-08-11,2.17,908.6400146484376,4.267000198364258,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.3815620114694991,0.0,-0.1130404584129189,0.10362042021184241,1.8364813785436365,0.016901408450704203
2002-08-12,2.12,903.7999877929688,4.2170000076293945,180.5,5685.6,5.7,-38460.0,23.59,0,-0.005326671484241818,-0.38485622746777637,0.0,-0.1130404584129189,0.11304045841291899,1.7864813785436366,0.016901408450704203
2002-08-13,2.12,884.2100219726562,4.116000175476074,180.5,5685.6,5.7,-38460.0,23.59,0,-0.021675111844325357,-0.39818953753775255,0.0,0.0,0.10362042021184241,2.12,0.016901408450704203
2002-08-14,1.94,919.6199951171876,4.063000202178955,180.5,5685.6,5.7,-38460.0,23.59,0,0.04004701627960783,-0.37408882415028866,0.0,0.0,0.09420038201076582,1.94,0.016901408450704203
2002-08-15,1.95,930.25,4.163000106811523,180.5,5685.6,5.7,-38460.0,23.59,0,0.011559127617117415,-0.36685383699166185,0.0,0.0,0.08478034380968924,1.95,0.016901408450704203
2002-08-16,2.04,928.77001953125,4.316999912261963,180.5,5685.6,5.7,-38460.0,23.59,0,-0.0015909491736092463,-0.3678611403564739,0.0,0.0,0.07536030560861266,2.04,0.016901408450704203
2002-08-17,2.04,928.77001953125,4.316999912261963,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.3678611403564739,0.0,0.0,0.06594026740753607,2.04,0.016901408450704203
2002-08-18,2.04,928.77001953125,4.316999912261963,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.3678611403564739,0.0,0.0,0.056520229206459494,2.04,0.016901408450704203
2002-08-19,2.04,950.7000122070312,4.297999858856201,180.5,5685.6,5.7,-38460.0,23.59,0,0.02361186538606108,-0.35293516269727276,0.0,0.0,0.04710019100538291,2.04,0.016901408450704203
2002-08-20,2.05,937.4299926757812,4.158999919891357,180.5,5685.6,5.7,-38460.0,23.59,0,-0.013958156475084027,-0.36196699494586904,0.0,0.0,0.03768015280430633,2.05,0.016901408450704203
2002-08-21,2.08,949.3599853515624,4.190000057220459,180.5,5685.6,5.7,-38460.0,23.59,0,0.012726275848853996,-0.35384721092287696,0.0,0.0,0.028260114603229747,2.08,0.016901408450704203
2002-08-22,2.08,962.7000122070312,4.289999961853027,180.5,5685.6,5.7,-38460.0,23.59,0,0.014051600089852956,-0.34476773033382213,0.0,0.0,0.018840076402153166,2.08,0.016901408450704203
2002-08-23,2.06,940.8599853515624,4.228000164031982,180.5,5685.6,5.7,-38460.0,23.59,0,-0.022686222684675794,-0.3596324755136546,0.0,0.0,0.009420038201076583,2.06,0.016901408450704203
2002-08-24,2.06,940.8599853515624,4.228000164031982,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.3596324755136546,0.0,0.0,0.0,2.06,0.016901408450704203
2002-08-25,2.06,940.8599853515624,4.228000164031982,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.3596324755136546,0.0,0.0,0.0,2.06,0.016901408450704203
2002-08-26,2.03,947.9500122070312,4.205999851226807,180.5,5685.6,5.7,-38460.0,23.59,0,0.007535687526151413,-0.35480686594723043,0.0,0.0,0.0,2.03,0.016901408450704203
2002-08-27,2.03,934.8200073242188,4.2820000648498535,180.5,5685.6,5.7,-38460.0,23.59,0,-0.013850946477908743,-0.3637434015149096,0.0,0.0,0.0,2.03,0.016901408450704203
2002-08-28,1.99,917.8699951171876,4.2179999351501465,180.5,5685.6,5.7,-38460.0,23.59,0,-0.018131845782321188,-0.3752799080366255,0.0,0.0,0.0,1.99,0.016901408450704203
2002-08-29,2.02,917.7999877929688,4.160999774932861,180.5,5685.6,5.7,-38460.0,23.59,0,-7.627150314459819e-05,-0.37532755637708415,0.0,0.0,0.0,2.02,0.016901408450704203
2002-08-30,2.0,916.0700073242188,4.13700008392334,180.5,5685.6,5.7,-38460.0,23.59,0,-0.0018849209977764847,-0.3765050145828013,0.0,0.0,0.0,2.0,0.016901408450704203
2002-08-31,2.0,916.0700073242188,4.13700008392334,180.5,5685.6,5.7,-38460.0,23.59,0,0.0,-0.3765050145828013,0.0,0.0,0.0,2.0,0.016901408450704203
2002-09-01,2.0,916.0700073242188,4.13700008392334,180.8,5709.4,5.6,-38026.0,22.36,0,0.0,-0.3765050145828013,0.011284451378055123,0.011284451378055123,-0.0009403709481712597,1.8337950138504127,0.014590347923681302
2002-09-02,2.0,916.0700073242188,4.13700008392334,180.8,5709.4,5.6,-38026.0,22.36,0,0.0,-0.3765050145828013,0.0,0.011284451378055123,-0.0018807418963425193,1.8337950138504127,0.014590347923681302
2002-09-03,1.97,878.02001953125,3.9800000190734863,180.8,5709.4,5.6,-38026.0,22.36,0,-0.041536113494328175,-0.4024025730602345,0.0,0.011284451378055123,-0.002821112844513779,1.8037950138504126,0.014590347923681302
2002-09-04,1.94,893.4000244140625,3.953000068664551,180.8,5709.4,5.6,-38026.0,22.36,0,0.01751669044063875,-0.39193464392440847,0.0,0.011284451378055123,-0.0037614837926850386,1.7737950138504126,0.014590347923681302
2002-09-05,1.96,879.1500244140625,3.910000085830689,180.8,5709.4,5.6,-38026.0,22.36,0,-0.015950301780376486,-0.40163346985600623,0.0,0.011284451378055123,-0.004701854740856298,1.7937950138504126,0.014590347923681302
2002-09-06,1.97,893.9199829101562,4.035999774932861,180.8,5709.4,5.6,-38026.0,22.36,0,0.016800270813775775,-0.39158075010368776,0.0,0.011284451378055123,-0.005642225689027558,1.8037950138504126,0.014590347923681302
2002-09-07,1.97,893.9199829101562,4.035999774932861,180.8,5709.4,5.6,-38026.0,22.36,0,0.0,-0.39158075010368776,0.0,0.011284451378055123,-0.006582596637198818,1.8037950138504126,0.014590347923681302
2002-09-08,1.97,893.9199829101562,4.035999774932861,180.8,5709.4,5.6,-38026.0,22.36,0,0.0,-0.39158075010368776,0.0,0.011284451378055123,-0.007522967585370077,1.8037950138504126,0.014590347923681302
2002-09-09,1.92,902.9600219726562,4.046999931335449,180.8,5709.4,5.6,-38026.0,22.36,0,0.01011280565970818,-0.38542792446986096,0.0,0.011284451378055123,-0.008463338533541337,1.7537950138504126,0.014590347923681302
2002-09-10,1.88,909.5800170898438,3.98799991607666,180.8,5709.4,5.6,-38026.0,22.36,0,0.007331437667334573,-0.38092222760602734,0.0,0.011284451378055123,-0.009403709481712597,1.7137950138504126,0.014590347923681302
2002-09-11,1.89,909.4500122070312,4.058000087738037,180.8,5709.4,5.6,-38026.0,22.36,0,-0.00014292847288843724,-0.3810107114466348,0.0,0.011284451378055123,-0.010344080429883856,1.7237950138504126,0.014590347923681302
2002-09-12,1.86,886.9099731445312,3.9670000076293945,180.8,5709.4,5.6,-38026.0,22.36,0,-0.02478425285607544,-0.3963518984893436,0.0,0.011284451378055123,-0.011284451378055116,1.6937950138504128,0.014590347923681302
2002-09-13,1.85,889.8099975585938,3.900000095367432,180.8,5709.4,5.6,-38026.0,22.36,0,0.0032698069723813283,-0.39437808571815935,0.0,0.0,-0.010344080429883856,1.85,0.014590347923681302
2002-09-14,1.85,889.8099975585938,3.900000095367432,180.8,5709.4,5.6,-38026.0,22.36,0,0.0,-0.39437808571815935,0.0,0.0,-0.009403709481712597,1.85,0.014590347923681302
2002-09-15,1.85,889.8099975585938,3.900000095367432,180.8,5709.4,5.6,-38026.0,22.36,0,0.0,-0.39437808571815935,0.0,0.0,-0.008463338533541337,1.85,0.014590347923681302
2002-09-16,1.83,891.0999755859375,3.874000072479248,180.8,5709.4,5.6,-38026.0,22.36,0,0.00144972300927515,-0.39350010169410365,0.0,0.0,-0.007522967585370077,1.83,0.014590347923681302
